Placement,Reporting Ends,Reach,Impressions, Date,CampaignName,AdSetName,AdName,Frequency,LinkClicks,CTR,CPC,WebForms,CostPerWebForms,VideoPlays,VideoPlays50%,VideoPlays100%,Reporting Starts,Media Source,Creative,,,,Random Date
instagram_stories,2021-10-08,25,24,10/3/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.2,4,,,,,25,7,6,2021-10-08,Instagram,Fish,,,,10/3/2021 0:00
feed,2021-10-17,58,71,10/12/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.157894737,2,,,,,52,10,6,2021-10-17,Facebook,Dog Grooming Services,,,,10/12/2021 0:00
feed,2021-10-18,34,38,10/13/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.24137931,4,,,,,28,11,3,2021-10-18,Facebook,Dog Grooming Services,,,,10/13/2021 0:00
instagram_stories,2021-10-01,51,53,9/30/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.108695652,3,,,,,55,4,7,2021-10-01,Instagram,Fish,,,,9/30/2021 0:00
instagram_stories,2021-10-02,39,49,10/1/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.210526316,2,,,,,44,8,6,2021-10-02,Instagram,Fish,,,,10/1/2021 0:00
instagram_stories,2021-10-03,33,34,9/29/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.068965517,3,,,,,35,2,2,2021-10-03,Instagram,Fish,,,,9/29/2021 0:00
instagram_stories,2021-10-04,15,16,10/1/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,3,,,,,18,2,2,2021-10-04,Instagram,Fish,,,,10/1/2021 0:00
instagram_stories,2021-10-05,24,26,10/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,5,,,,,23,5,4,2021-10-05,Instagram,Fish,,,,10/10/2021 0:00
instagram_stories,2021-10-06,11,15,10/2/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,5,,,,,12,8,6,2021-10-06,Instagram,Fish,,,,10/2/2021 0:00
instagram_stories,2021-10-09,5,7,10/8/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,0,,,,,7,2,3,2021-10-09,Instagram,Fish,,,,10/8/2021 0:00
feed,2021-10-15,105,131,10/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.274509804,4,,,,,98,18,8,2021-10-15,Facebook,Dog Grooming Services,,,,10/10/2021 0:00
instagram_stories,2021-10-10,5,6,10/12/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.5,0,,,,,6,1,5,2021-10-10,Instagram,Fish,,,,10/12/2021 0:00
instagram_stories,2021-10-11,9,6,10/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,2,,,,,8,3,5,2021-10-11,Instagram,Fish,,,,10/10/2021 0:00
instagram_stories,2021-10-13,6,3,10/11/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,2,,,,,2,4,2,2021-10-13,Instagram,Fish,,,,10/11/2021 0:00
instagram_stories,2021-10-14,7,3,10/12/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,0,,,,,3,5,2,2021-10-14,Instagram,Fish,,,,10/12/2021 0:00
instagram_stories,2021-10-15,9,12,10/18/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,0,,,,,8,4,4,2021-10-15,Instagram,Fish,,,,10/18/2021 0:00
instagram_stories,2021-10-16,2,7,10/14/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,2,,,,,5,5,4,2021-10-16,Instagram,Fish,,,,10/14/2021 0:00
instagram_stories,2021-10-17,2,4,10/15/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,5,,,,,1,1,5,2021-10-17,Instagram,Fish,,,,10/15/2021 0:00
feed,2021-10-16,103,133,10/18/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.313131313,0,,,,,92,11,5,2021-10-16,Facebook,Dog Grooming Services,,,,10/18/2021 0:00
feed,2021-10-14,68,97,10/15/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.424242424,3,,,,,80,20,8,2021-10-14,Facebook,Dog Grooming Services,,,,10/15/2021 0:00
instagram_stories,2021-10-03,68,74,9/28/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.125,4,,,,,74,5,5,2021-10-03,Instagram,Dog Grooming Services,,,,9/28/2021 0:00
feed,2021-10-12,69,99,10/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.426470588,3,,,,,86,21,7,2021-10-12,Facebook,Fish,,,,10/10/2021 0:00
feed,2021-10-16,134,155,10/11/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.149253731,2,,,,,131,25,8,2021-10-16,Facebook,Fish,,,,10/11/2021 0:00
feed,2021-10-17,75,97,10/20/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.309859155,2,,,,,73,19,8,2021-10-17,Facebook,Fish,,,,10/20/2021 0:00
feed,2021-10-13,104,143,10/18/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.405940594,5,,,,,112,24,11,2021-10-13,Facebook,Dog Grooming Services,,,,10/18/2021 0:00
feed,2021-10-03,69,103,10/2/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.492537313,5,,,,,89,24,5,2021-10-03,Facebook,Dog Grooming Services,,,,10/2/2021 0:00
feed,2021-10-04,63,81,10/2/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.344827586,2,,,,,70,18,9,2021-10-04,Facebook,Dog Grooming Services,,,,10/2/2021 0:00
feed,2021-10-05,80,120,10/9/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.4875,4,,,,,105,24,2,2021-10-05,Facebook,Dog Grooming Services,,,,10/9/2021 0:00
feed,2021-10-06,81,88,10/4/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.157894737,5,,,,,75,17,8,2021-10-06,Facebook,Dog Grooming Services,,,,10/4/2021 0:00
feed,2021-10-08,303,401,10/3/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.313531353,5,,,,,309,77,32,2021-10-08,Facebook,Dog Grooming Services,,,,10/3/2021 0:00
feed,2021-10-09,194,256,10/7/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.32642487,3,,,,,201,43,15,2021-10-09,Facebook,Dog Grooming Services,,,,10/7/2021 0:00
feed,2021-10-10,120,157,10/6/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.296610169,0,,,,,113,25,16,2021-10-10,Facebook,Dog Grooming Services,,,,10/6/2021 0:00
feed,2021-10-11,113,146,10/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.314814815,4,,,,,121,33,15,2021-10-11,Facebook,Dog Grooming Services,,,,10/10/2021 0:00
feed,2021-10-12,107,137,10/17/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.300970874,3,,,,,109,25,11,2021-10-12,Facebook,Dog Grooming Services,,,,10/17/2021 0:00
instagram_stories,2021-10-02,33,37,10/6/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.133333333,0,,,,,35,3,6,2021-10-02,Instagram,Dog Grooming Services,,,,10/6/2021 0:00
instagram_stories,2021-10-04,39,46,10/3/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.216216216,1,,,,,46,4,2,2021-10-04,Instagram,Dog Grooming Services,,,,10/3/2021 0:00
instagram_stories,2021-10-05,48,48,10/5/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.022222222,3,,,,,47,9,1,2021-10-05,Instagram,Dog Grooming Services,,,,10/5/2021 0:00
instagram_stories,2021-10-06,23,19,10/8/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1,0,,,,,20,6,4,2021-10-06,Instagram,Dog Grooming Services,,,,10/8/2021 0:00
instagram_stories,2021-10-07,12,10,10/9/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1.142857143,4,,,,,11,2,6,2021-10-07,Instagram,Dog Grooming Services,,,,10/9/2021 0:00
instagram_stories,2021-10-08,9,9,10/11/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1,5,,,,,6,4,3,2021-10-08,Instagram,Dog Grooming Services,,,,10/11/2021 0:00
instagram_stories,2021-10-10,5,6,10/5/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1,1,,,,,5,0,2,2021-10-10,Instagram,Dog Grooming Services,,,,10/5/2021 0:00
instagram_stories,2021-10-13,7,5,10/12/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1,1,,,,,7,3,2,2021-10-13,Instagram,Dog Grooming Services,,,,10/12/2021 0:00
instagram_stories,2021-10-15,7,7,10/19/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1,1,,,,,5,0,2,2021-10-15,Instagram,Dog Grooming Services,,,,10/19/2021 0:00
instagram_stories,2021-10-16,2,3,10/21/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1,2,,,,,7,0,4,2021-10-16,Instagram,Dog Grooming Services,,,,10/21/2021 0:00
instagram_stories,2021-10-17,2,1,10/12/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1,1,,,,,3,1,3,2021-10-17,Instagram,Dog Grooming Services,,,,10/12/2021 0:00
feed,2021-10-11,74,104,10/13/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.351351351,0,,,,,79,21,8,2021-10-11,Facebook,Fish,,,,10/13/2021 0:00
feed,2021-10-09,79,111,10/6/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.392405063,2,,,,,87,18,8,2021-10-09,Facebook,Fish,,,,10/6/2021 0:00
feed,2021-10-08,99,128,10/11/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.28125,1,,,,,91,23,10,2021-10-08,Facebook,Fish,,,,10/11/2021 0:00
feed,2021-10-01,46,60,10/4/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.282608696,4,,,,,52,18,3,2021-10-01,Facebook,Fish,,,,10/4/2021 0:00
feed,2021-10-02,30,42,10/2/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.266666667,3,,,,,27,6,1,2021-10-02,Facebook,Fish,,,,10/2/2021 0:00
feed,2021-10-03,19,20,10/3/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.117647059,3,,,,,16,5,2,2021-10-03,Facebook,Fish,,,,10/3/2021 0:00
feed,2021-10-04,17,16,10/6/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1,5,,,,,12,8,2,2021-10-04,Facebook,Fish,,,,10/6/2021 0:00
feed,2021-10-05,23,31,10/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.3,1,,,,,23,11,3,2021-10-05,Facebook,Fish,,,,10/10/2021 0:00
feed,2021-10-06,18,26,10/9/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.3125,2,,,,,20,6,6,2021-10-06,Facebook,Fish,,,,10/9/2021 0:00
feed,2021-10-07,51,59,10/6/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Animated V1,1.204081633,3,,,,,50,16,5,2021-10-07,Facebook,Fish,,,,10/6/2021 0:00
instagram_stories,2021-11-13,34,41,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1.233333333,3,0.1,,,,39,4,6,2021-11-13,Instagram,Reptile,,,,11/14/2021 0:00
instagram_stories,2021-11-14,34,39,11/13/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1.161290323,3,0.1,,,,36,1,2,2021-11-14,Instagram,Reptile,,,,11/13/2021 0:00
feed,2021-11-15,16,19,11/20/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.333333333,2,0.1,,,,11,2,2,2021-11-15,Facebook,Bird,,,,11/20/2021 0:00
instagram_stories,2021-11-15,27,32,11/11/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1.318181818,5,0.1,,,,30,6,4,2021-11-15,Instagram,Reptile,,,,11/11/2021 0:00
instagram_stories,2021-11-16,31,33,11/11/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1.033333333,0,0.1,,,,29,4,4,2021-11-16,Instagram,Dog,,,,11/11/2021 0:00
instagram_stories,2021-11-17,17,20,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1.1875,0,0.1,,,,17,4,3,2021-11-17,Instagram,Reptile,,,,11/15/2021 0:00
instagram_stories,2021-11-18,21,19,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1.0625,2,0.1,,,,20,3,7,2021-11-18,Instagram,Reptile,,,,11/16/2021 0:00
instagram_stories,2021-11-18,26,25,11/20/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1.041666667,4,0.1,,,,27,4,5,2021-11-18,Instagram,Dog,,,,11/20/2021 0:00
feed,2021-11-18,67,90,11/21/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.28358209,2,0.1,,,,54,4,5,2021-11-18,Facebook,Bird,,,,11/21/2021 0:00
feed,2021-11-19,29,35,11/22/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.28,1,0.1,,,,26,5,3,2021-11-19,Facebook,Bird,,,,11/22/2021 0:00
feed,2021-11-20,35,41,11/22/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.333333333,2,0.1,,,,20,1,3,2021-11-20,Facebook,Bird,,,,11/22/2021 0:00
instagram_stories,2021-11-20,18,22,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1.0625,5,0.1,,,,18,4,2,2021-11-20,Instagram,Reptile,,,,11/17/2021 0:00
instagram_stories,2021-11-21,9,14,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1.222222222,5,0.1,,,,11,2,4,2021-11-21,Instagram,Reptile,,,,11/17/2021 0:00
feed,2021-11-22,106,168,11/20/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.601941748,5,0.1,,,,91,0,2,2021-11-22,Facebook,Bird,,,,11/20/2021 0:00
feed,2021-11-23,29,34,11/26/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.2,2,0.1,,,,19,2,5,2021-11-23,Facebook,Bird,,,,11/26/2021 0:00
feed,2021-11-24,50,71,11/20/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.367346939,0,0.1,,,,43,1,3,2021-11-24,Facebook,Bird,,,,11/20/2021 0:00
feed,2021-11-28,55,78,12/3/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.431372549,5,0.1,,,,43,0,1,2021-11-28,Facebook,Bird,,,,12/3/2021 0:00
feed,2021-11-29,53,73,11/25/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.326923077,5,0.1,,,,35,2,6,2021-11-29,Facebook,Bird,,,,11/25/2021 0:00
feed,2021-11-30,43,57,12/5/2021 0:00,ETG - On-Main Video,Zip Code,Video,1.41025641,4,0.1,,,,42,0,1,2021-11-30,Facebook,Bird,,,,12/5/2021 0:00
instream_video,2021-11-12,37,39,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.088235294,1,0.1,,,,33,26,23,2021-11-12,Facebook,Dog Grooming Services,,,,11/17/2021 0:00
video_feeds,2021-11-12,30,36,11/10/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.107142857,2,0.1,,,,26,7,6,2021-11-12,Facebook,Dog Grooming Services,,,,11/10/2021 0:00
facebook_stories,2021-11-12,30,34,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.16,4,0.1,,,,31,6,4,2021-11-12,Facebook,Dog Grooming Services,,,,11/15/2021 0:00
video_feeds,2021-11-12,10,8,11/12/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.2,0,0.1,,,,4,0,4,2021-11-12,Facebook,Dog Grooming Services,,,,11/12/2021 0:00
marketplace,2021-11-12,2,5,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.5,2,0.1,,,,5,4,1,2021-11-12,Facebook,Dog Grooming Services,,,,11/15/2021 0:00
instant_article,2021-11-12,8,10,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.166666667,0,0.1,,,,9,1,4,2021-11-12,Facebook,Dog Grooming Services,,,,11/15/2021 0:00
instagram_stories,2021-11-12,41,50,11/7/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.175,5,0.1,,,,41,3,4,2021-11-12,Instagram,Dog Grooming Services,,,,11/7/2021 0:00
facebook_stories,2021-11-12,32,35,11/10/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.03125,1,0.1,,,,35,8,3,2021-11-12,Facebook,Dog Grooming Services,,,,11/10/2021 0:00
instream_video,2021-11-13,12,9,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.125,2,0.1,,,,9,3,3,2021-11-13,Facebook,Dog Grooming Services,,,,11/17/2021 0:00
feed,2021-11-13,85,107,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.214285714,0,0.1,,,,84,10,6,2021-11-13,Facebook,Dog Grooming Services,,,,11/14/2021 0:00
feed,2021-11-13,117,140,11/18/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.25,3,0.1,,,,125,18,12,2021-11-13,Facebook,Dog Grooming Services,,,,11/18/2021 0:00
instagram_stories,2021-11-13,18,21,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.117647059,0,0.1,,,,21,4,5,2021-11-13,Instagram,Dog Grooming Services,,,,11/17/2021 0:00
video_feeds,2021-11-13,17,15,11/9/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.076923077,0,0.1,,,,9,4,1,2021-11-13,Facebook,Dog Grooming Services,,,,11/9/2021 0:00
instant_article,2021-11-13,7,9,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.333333333,0,0.1,,,,4,2,3,2021-11-13,Facebook,Dog Grooming Services,,,,11/14/2021 0:00
feed,2021-11-14,128,148,11/10/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.168,2,0.1,,,,130,19,11,2021-11-14,Facebook,Dog Grooming Services,,,,11/10/2021 0:00
instagram_stories,2021-11-14,18,18,11/13/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.153846154,4,0.1,,,,17,0,3,2021-11-14,Instagram,Dog Grooming Services,,,,11/13/2021 0:00
facebook_stories,2021-11-14,26,28,11/9/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.04,2,0.1,,,,28,2,5,2021-11-14,Facebook,Dog Grooming Services,,,,11/9/2021 0:00
instant_article,2021-11-14,7,11,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,2,2,0.1,,,,6,4,0,2021-11-14,Facebook,Dog Grooming Services,,,,11/15/2021 0:00
facebook_stories,2021-11-15,22,19,11/10/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.055555556,4,0.1,,,,19,6,2,2021-11-15,Facebook,Dog Grooming Services,,,,11/10/2021 0:00
feed,2021-11-15,175,231,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.343023256,1,0.1,,,,194,22,12,2021-11-15,Facebook,Dog Grooming Services,,,,11/16/2021 0:00
video_feeds,2021-11-17,16,15,11/18/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.083333333,5,0.1,,,,12,3,5,2021-11-17,Facebook,Dog Grooming Services,,,,11/18/2021 0:00
instream_video,2021-11-17,15,16,11/22/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.071428571,2,0.1,,,,11,8,10,2021-11-17,Facebook,Dog Grooming Services,,,,11/22/2021 0:00
instant_article,2021-11-18,5,8,11/20/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.2,4,0.1,,,,7,4,2,2021-11-18,Facebook,Dog Grooming Services,,,,11/20/2021 0:00
instagram_stories,2021-11-18,24,24,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.105263158,1,0.1,,,,21,8,6,2021-11-18,Instagram,Dog Grooming Services,,,,11/14/2021 0:00
instream_video,2021-11-18,17,16,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.076923077,1,0.1,,,,14,5,8,2021-11-18,Facebook,Dog Grooming Services,,,,11/14/2021 0:00
instagram_stories,2021-11-18,31,29,11/23/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.037037037,1,0.1,,,,29,2,0,2021-11-18,Instagram,Dog Grooming Services,,,,11/23/2021 0:00
facebook_stories,2021-11-18,58,61,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.017241379,3,0.1,,,,60,6,6,2021-11-18,Facebook,Dog Grooming Services,,,,11/14/2021 0:00
instant_article,2021-11-19,6,11,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,2,1,0.1,,,,11,4,4,2021-11-19,Facebook,Dog Grooming Services,,,,11/19/2021 0:00
video_feeds,2021-11-19,26,30,11/18/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.173913043,5,0.1,,,,16,7,3,2021-11-19,Facebook,Dog Grooming Services,,,,11/18/2021 0:00
instagram_stories,2021-11-19,31,33,11/23/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.076923077,3,0.1,,,,32,1,4,2021-11-19,Instagram,Dog Grooming Services,,,,11/23/2021 0:00
instream_video,2021-11-19,48,49,11/23/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.139534884,0,0.1,,,,34,17,16,2021-11-19,Facebook,Dog Grooming Services,,,,11/23/2021 0:00
instream_video,2021-11-19,21,26,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.047619048,5,0.1,,,,13,8,10,2021-11-19,Facebook,Dog Grooming Services,,,,11/19/2021 0:00
marketplace,2021-11-19,2,4,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.5,4,0.1,,,,6,5,1,2021-11-19,Facebook,Dog Grooming Services,,,,11/16/2021 0:00
facebook_stories,2021-11-19,42,40,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.027027027,3,0.1,,,,37,9,1,2021-11-19,Facebook,Dog Grooming Services,,,,11/15/2021 0:00
instagram_stories,2021-11-19,27,28,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.043478261,4,0.1,,,,25,6,6,2021-11-19,Instagram,Dog Grooming Services,,,,11/17/2021 0:00
instream_video,2021-11-20,27,31,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Cooking Animated V2,1.208333333,5,0.1,,,,22,13,17,2021-11-20,Facebook,Dog Grooming Services,,,,11/19/2021 0:00
instant_article,2021-11-20,1,6,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,2,5,0.1,,,,6,0,5,2021-11-20,Facebook,Dog Grooming Services,,,,11/19/2021 0:00
feed,2021-11-20,194,226,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Cooking Animated V2,1.164948454,1,0.1,,,,198,26,14,2021-11-20,Facebook,Dog Grooming Services,,,,11/15/2021 0:00
